"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Ryan Callahan",5500,"TB@StL 08:00PM ET",2.556,"TB"
"D","Justin Faulk",5500,"Car@Det 07:30PM ET",4.313,"Car"
"LW","Jonathan Huberdeau",5500,"Col@Fla 07:30PM ET",2.000,"Fla"
"RW","Nikita Kucherov",5500,"TB@StL 08:00PM ET",2.000,"TB"
"C","David Krejci",5400,"Ari@Bos 07:00PM ET",5.929,"Bos"
"C","Bryan Little",5400,"LA@Wpg 08:00PM ET",3.563,"Wpg"
"RW","Wayne Simmonds",5400,"Buf@Phi 07:00PM ET",2.571,"Phi"
"D","Drew Doughty",5400,"LA@Wpg 08:00PM ET",2.625,"LA"
"RW","Tyler Toffoli",5400,"LA@Wpg 08:00PM ET",3.688,"LA"
"RW","Brendan Gallagher",5400,"Mon@Van 10:00PM ET",4.167,"Mon"
"C","Aleksander Barkov",5400,"Col@Fla 07:30PM ET",3.375,"Fla"
"C","Jussi Jokinen",5300,"Col@Fla 07:30PM ET",3.250,"Fla"
"D","Sami Vatanen",5300,"Anh@Dal 08:30PM ET",2.563,"Anh"
"RW","Jarome Iginla",5200,"Col@Fla 07:30PM ET",2.929,"Col"
"LW","Mike Cammalleri",5200,"Cls@NJ 07:00PM ET",4.875,"NJ"
"LW","Evander Kane",5200,"Buf@Phi 07:00PM ET",2.813,"Buf"
"LW","Tomas Tatar",5200,"Car@Det 07:30PM ET",2.625,"Det"
"RW","Gustav Nyquist",5200,"Car@Det 07:30PM ET",3.313,"Det"
"D","Torey Krug",5200,"Ari@Bos 07:00PM ET",3.857,"Bos"
